Dataset,Model,Preprocessor,Fold,Fit_Time_sec,Predict_Time_Test_sec,Peak_Memory_MB,Pipeline_Disk_Size_MB,Iterations,Optimal_Threshold,Train_TP,Train_TN,Train_FP,Train_FN,Train_ROC_AUC,Train_MCC,Test_TP,Test_TN,Test_FP,Test_FN,Test_ROC_AUC,Test_MCC,Error_Log
breast-w,LogisticRegression,Quantile Capping,5,0.0625,0.015625,0.2552804946899414,0.0026979446411132812,55.0,0.17069780706894733,214,386,14,1,0.9959767441860465,0.9481025932969659,23,43,1,1,0.9971590909090909,0.9356060606060606,
breast-w,LogisticRegression,Quantile Capping,6,0.0625,0.015625,0.2551422119140625,0.0026979446411132812,53.0,0.1380613683818809,214,386,14,1,0.9958372093023257,0.9481025932969659,24,42,2,0,0.9981060606060608,0.9386793281621159,
breast-w,LogisticRegression,Quantile Capping,7,0.046875,0.0,0.25513458251953125,0.0026979446411132812,50.0,0.14581498630596415,214,386,14,1,0.9962674418604651,0.9481025932969659,23,44,0,1,1.0,0.9680067339833113,
breast-w,LogisticRegression,Quantile Capping,8,0.046875,0.015625,0.2550382614135742,0.0026979446411132812,51.0,0.31579247049209425,212,390,10,3,0.9970581395348838,0.9541592609769369,24,42,2,0,0.9810606060606061,0.9386793281621159,
breast-w,LogisticRegression,Quantile Capping,9,0.046875,0.0,0.2553243637084961,0.0026979446411132812,45.0,0.4640090036583869,208,393,7,7,0.9966046511627907,0.9499418604651163,23,42,2,1,0.990530303030303,0.9047755222128249,
breast-w,LogisticRegression,Quantile Capping,10,0.046875,0.015625,0.2551860809326172,0.0026979446411132812,55.0,0.10946553505666373,214,386,14,1,0.9959418604651163,0.9481025932969659,24,41,3,0,0.9990530303030303,0.9101004495564368,
breast-w,LogisticRegression,IQR Removal,1,0.046875,0.0,0.20629215240478516,0.0026607513427734375,64.0,0.33955055748132074,211,389,10,4,0.9972023080958209,0.950434665623966,23,43,2,1,0.9888888888888888,0.9055426968164315,
breast-w,LogisticRegression,IQR Removal,2,0.046875,0.0,0.20644378662109375,0.0026607513427734375,52.0,0.20079140338688786,213,385,14,2,0.995453750655709,0.9443172695599477,24,44,1,0,1.0,0.9688481133111972,
breast-w,LogisticRegression,IQR Removal,3,0.046875,0.0,0.206634521484375,0.0026607513427734375,53.0,0.11796194429850948,213,385,14,2,0.9961881447805561,0.9443172695599477,24,42,3,0,0.9944444444444444,0.9108400680852976,
breast-w,LogisticRegression,IQR Removal,4,0.046875,0.0,0.2068500518798828,0.0026607513427734375,53.0,0.3191228522076518,211,388,11,5,0.9959273182957393,0.9434876772013802,23,44,1,0,0.995169082125604,0.9680067339833113,
breast-w,LogisticRegression,IQR Removal,5,0.03125,0.0,0.20656299591064453,0.0026607513427734375,55.0,0.17069780706894733,214,386,14,1,0.9959767441860465,0.9481025932969659,23,43,1,1,0.9971590909090909,0.9356060606060606,
breast-w,LogisticRegression,IQR Removal,6,0.046875,0.0,0.2072906494140625,0.0026607513427734375,53.0,0.1380613683818809,214,386,14,1,0.9958372093023257,0.9481025932969659,24,42,2,0,0.9981060606060608,0.9386793281621159,
breast-w,LogisticRegression,IQR Removal,7,0.046875,0.0,0.20670604705810547,0.0026607513427734375,50.0,0.14581498630596415,214,386,14,1,0.9962674418604651,0.9481025932969659,23,44,0,1,1.0,0.9680067339833113,
breast-w,LogisticRegression,IQR Removal,8,0.046875,0.0,0.20679759979248047,0.0026607513427734375,51.0,0.31579247049209425,212,390,10,3,0.9970581395348838,0.9541592609769369,24,42,2,0,0.9810606060606061,0.9386793281621159,
breast-w,LogisticRegression,IQR Removal,9,0.046875,0.015625,0.20684528350830078,0.0026607513427734375,45.0,0.4640090036583869,208,393,7,7,0.9966046511627907,0.9499418604651163,23,42,2,1,0.990530303030303,0.9047755222128249,
breast-w,LogisticRegression,IQR Removal,10,0.03125,0.0,0.20665836334228516,0.0026607513427734375,55.0,0.10946553505666373,214,386,14,1,0.9959418604651163,0.9481025932969659,24,41,3,0,0.9990530303030303,0.9101004495564368,
breast-w,LogisticRegression,Quantile Removal,1,0.046875,0.015625,0.28392505645751953,0.002666473388671875,64.0,0.33955055748132074,211,389,10,4,0.9972023080958209,0.950434665623966,23,43,2,1,0.9888888888888888,0.9055426968164315,
breast-w,LogisticRegression,Quantile Removal,2,0.046875,0.0,0.28460025787353516,0.002666473388671875,52.0,0.20079140338688786,213,385,14,2,0.995453750655709,0.9443172695599477,24,44,1,0,1.0,0.9688481133111972,
breast-w,LogisticRegression,Quantile Removal,3,0.046875,0.0,0.28392601013183594,0.002666473388671875,53.0,0.11796194429850948,213,385,14,2,0.9961881447805561,0.9443172695599477,24,42,3,0,0.9944444444444444,0.9108400680852976,
breast-w,LogisticRegression,Quantile Removal,4,0.046875,0.015625,0.28427600860595703,0.002666473388671875,53.0,0.3191228522076518,211,388,11,5,0.9959273182957393,0.9434876772013802,23,44,1,0,0.995169082125604,0.9680067339833113,
breast-w,LogisticRegression,Quantile Removal,5,0.046875,0.0,0.2841339111328125,0.002666473388671875,55.0,0.17069780706894733,214,386,14,1,0.9959767441860465,0.9481025932969659,23,43,1,1,0.9971590909090909,0.9356060606060606,
breast-w,LogisticRegression,Quantile Removal,6,0.046875,0.0,0.28409290313720703,0.002666473388671875,53.0,0.1380613683818809,214,386,14,1,0.9958372093023257,0.9481025932969659,24,42,2,0,0.9981060606060608,0.9386793281621159,
breast-w,LogisticRegression,Quantile Removal,7,0.03125,0.0,0.28432750701904297,0.002666473388671875,50.0,0.14581498630596415,214,386,14,1,0.9962674418604651,0.9481025932969659,23,44,0,1,1.0,0.9680067339833113,
breast-w,LogisticRegression,Quantile Removal,8,0.046875,0.0,0.2848825454711914,0.002666473388671875,51.0,0.31579247049209425,212,390,10,3,0.9970581395348838,0.9541592609769369,24,42,2,0,0.9810606060606061,0.9386793281621159,
breast-w,LogisticRegression,Quantile Removal,9,0.046875,0.0,0.28427696228027344,0.002666473388671875,45.0,0.4640090036583869,208,393,7,7,0.9966046511627907,0.9499418604651163,23,42,2,1,0.990530303030303,0.9047755222128249,
breast-w,LogisticRegression,Quantile Removal,10,0.03125,0.0,0.28418445587158203,0.002666473388671875,55.0,0.10946553505666373,214,386,14,1,0.9959418604651163,0.9481025932969659,24,41,3,0,0.9990530303030303,0.9101004495564368,
breast-w,LogisticRegression,Yeo-Johnson,1,0.078125,0.0,0.19930171966552734,0.002887725830078125,17.0,0.4817994299452711,211,389,10,4,0.995500378854112,0.950434665623966,23,44,1,1,0.9805555555555556,0.9361111111111111,
breast-w,LogisticRegression,Yeo-Johnson,2,0.078125,0.0,0.1993551254272461,0.002887725830078125,17.0,0.3099113099291238,213,385,14,2,0.9935419945211867,0.9443172695599477,24,45,0,0,1.0,1.0,
breast-w,LogisticRegression,Yeo-Johnson,3,0.0625,0.0,0.1993551254272461,0.002887725830078125,17.0,0.2604281851766141,214,386,13,1,0.994626100134056,0.9513901168647991,23,42,3,1,0.9916666666666667,0.8763821182415374,
breast-w,LogisticRegression,Yeo-Johnson,4,0.0625,0.0,0.1996145248413086,0.002887725830078125,17.0,0.3078850389815199,214,385,14,2,0.994291283764968,0.944475408601419,23,44,1,0,0.995169082125604,0.9680067339833113,
breast-w,LogisticRegression,Yeo-Johnson,5,0.0625,0.0,0.19956684112548828,0.002887725830078125,16.0,0.28582323410168,214,386,14,1,0.9941162790697674,0.9481025932969659,24,42,2,0,0.9962121212121212,0.9386793281621159,
breast-w,LogisticRegression,Yeo-Johnson,6,0.078125,0.0,0.1996145248413086,0.002887725830078125,17.0,0.27387420628834724,214,386,14,1,0.9939883720930232,0.9481025932969659,24,42,2,0,0.9981060606060607,0.9386793281621159,
