Dataset,Model,Preprocessor,Perspective,Fold,Converged,Fit_Time_sec,Predict_Time_Test_sec,Peak_Memory_MB,Pipeline_Disk_Size_MB,Train_TP,Train_TN,Train_FP,Train_FN,Train_ROC_AUC,Train_PR_AUC,Train_MCC,Test_TP,Test_TN,Test_FP,Test_FN,Test_ROC_AUC,Test_PR_AUC,Test_MCC,Error_Log
kr-vs-kp,GNB,IQR Capping,Equality,6,,0.1227136000525206,0.0502043000888079,,,1141,1321,181,233,0.9390182328462584,0.9363572816221986,0.7115315202321946,126,147,20,27,0.9447379750303316,0.9407597111005896,0.7058021716932353,
kr-vs-kp,GNB,IQR Capping,Equality,7,,0.1108395999763161,0.0368675000499933,,,1150,1314,188,225,0.9365098656337006,0.9315663076523628,0.712244299157134,127,144,23,25,0.925937598487236,0.9189658784017836,0.6982695619350828,
kr-vs-kp,GNB,IQR Capping,Equality,8,,0.1302170000271871,0.0502619999460876,,,1140,1335,167,235,0.9453213896622684,0.938052063428653,0.7202216481546733,119,146,21,33,0.9219193192562244,0.913169227250192,0.6613807030978219,
kr-vs-kp,GNB,IQR Capping,Equality,9,,0.1276855999603867,0.0497857000445947,,,1149,1327,175,226,0.9393623048057136,0.9370228697776072,0.7207107657287812,136,145,22,16,0.9524897573274504,0.9501798132901842,0.7621900331744275,
kr-vs-kp,GNB,IQR Capping,Equality,10,,0.1234078999841585,0.0359973000595346,,,1139,1300,203,235,0.93420388722797,0.9293891105490888,0.6947705009410865,119,151,15,34,0.9207811638711708,0.9170813547492864,0.6957950618274852,
kr-vs-kp,GNB,IQR Capping,Equity,1,,0.3558005999075249,0.0440615999978035,5.6209869384765625,0.2920846939086914,1169,1082,420,205,0.8847722687072258,0.8726375603808596,0.573779593494384,117,125,42,36,0.8681460608195374,0.8517974065935568,0.5127274984877469,
kr-vs-kp,GNB,IQR Capping,Equity,2,,0.2960431000683456,0.0471989000216126,,,1084,1199,303,290,0.8720168353888168,0.8547297981016603,0.586993810078548,122,135,32,31,0.872959962428085,0.8587544313417854,0.6056148097654916,
kr-vs-kp,GNB,IQR Capping,Equity,3,,0.3786528999917209,0.0523969000205397,,,1176,1022,480,198,0.8662477201673848,0.8442802363111735,0.5420549221841328,136,104,63,17,0.851082149426637,0.8217843935328085,0.5270503266538784,
kr-vs-kp,GNB,IQR Capping,Equity,4,,0.3757795999990776,0.0666035000467673,,,1220,964,538,154,0.8738891570094799,0.8547376810945634,0.5428152952750485,139,112,55,14,0.9021956087824352,0.8931145232767846,0.5921243683875386,
kr-vs-kp,GNB,IQR Capping,Equity,5,,0.3677649000892415,0.064802800072357,,,1141,1133,369,233,0.8774835881125022,0.8595757323908074,0.5849038882960157,138,121,46,15,0.8910414465187273,0.8721092781157526,0.6330744100571172,
kr-vs-kp,GNB,IQR Capping,Equity,6,,0.382940600044094,0.0429498000303283,,,1140,1035,467,234,0.8670656494882126,0.8480624855231083,0.5218781104118758,122,107,60,31,0.8561700129153458,0.8436856705035166,0.4418817999610924,
kr-vs-kp,GNB,IQR Capping,Equity,7,,0.3159885000204667,0.0623728000791743,,,1166,1069,433,209,0.8834949763951095,0.86896029895212,0.5626854756262778,121,124,43,31,0.8712968799243618,0.8475174678839622,0.5381861047262312,
kr-vs-kp,GNB,IQR Capping,Equity,8,,0.3609348000027239,0.0553658000426366,,,1153,979,523,222,0.8681864181091877,0.8512538979748357,0.4966813301497648,117,108,59,35,0.8341474944847149,0.8104866267316938,0.4182266378780805,
kr-vs-kp,GNB,IQR Capping,Equity,9,,0.3814705000258982,0.0541418000357225,,,1086,1131,371,289,0.8634300932090546,0.8467767582886297,0.5423299105971143,127,121,46,25,0.8878821304758904,0.8777886296232226,0.561472453881427,
kr-vs-kp,GNB,IQR Capping,Equity,10,,0.336843500030227,0.0543568000430241,,,1140,1003,500,234,0.8716584298651606,0.8575364808411945,0.5014705986097315,126,116,50,27,0.8745964249153477,0.8523394792113455,0.5247058194020287,
kr-vs-kp,GNB,IQR Removal,Equality,1,,0.1518300999887287,0.0102592000039294,5.620219230651856,0.0084772109985351,677,1263,239,697,0.6607638141866158,0.6505741695868446,0.357667643898221,67,131,36,86,0.6018551133028063,0.5803377907459428,0.2377236331622292,
kr-vs-kp,GNB,IQR Removal,Equality,2,,0.1036239999812096,0.0101716999197378,,,936,1093,409,438,0.7004864450504615,0.644027059676066,0.4093709345827838,99,116,51,54,0.6571171382724745,0.5996491461528708,0.3420111009103186,
kr-vs-kp,GNB,IQR Removal,Equality,3,,0.0987222000258043,0.0121255000121891,,,667,1290,212,707,0.640993716287066,0.6486746459469175,0.3733192599845831,79,149,18,74,0.676881531055536,0.6944200051603997,0.4440344317909157,
kr-vs-kp,GNB,IQR Removal,Equality,4,,0.1062208999646827,0.0102984000695869,,,421,1462,40,953,0.920598348247945,0.8975054199028096,0.3809130726736532,52,163,4,101,0.9337012250009784,0.9203391107319988,0.4153184507492301,
kr-vs-kp,GNB,IQR Removal,Equality,5,,0.0955189999658614,0.0120181998936459,,,1374,0,1502,0,0.5,0.4777468706536856,0.0,153,0,167,0,0.5,0.478125,0.0,
kr-vs-kp,GNB,IQR Removal,Equality,6,,0.1055890000425279,0.0076574999839067,,,342,1322,180,1032,0.5020758348403003,0.5325518302137227,0.1672664018327213,41,148,19,112,0.4996869007083871,0.5478580907545696,0.1973467468387325,
kr-vs-kp,GNB,IQR Removal,Equality,7,,0.1083551000338047,0.0101716999197378,,,674,1266,236,701,0.644740830407941,0.6492024437997423,0.3577530024858082,79,139,28,73,0.674716356760164,0.668341430477858,0.3724362190622132,
kr-vs-kp,GNB,IQR Removal,Equality,8,,0.0989830000326037,0.0118440999649465,,,1375,0,1502,0,0.5,0.4779283976364268,0.0,152,0,167,0,0.5,0.4764890282131661,0.0,
kr-vs-kp,GNB,IQR Removal,Equality,9,,0.0818952000699937,0.0104153000283986,,,584,1482,20,791,0.7222723641205664,0.7774644313565627,0.5045971109718728,70,164,3,82,0.7295146549007249,0.7801877147148093,0.5261691804721664,
kr-vs-kp,GNB,IQR Removal,Equality,10,,0.106031599920243,0.0065765000181272,,,1374,0,1503,0,0.5,0.4775808133472367,0.0,153,0,166,0,0.5,0.4796238244514106,0.0,
kr-vs-kp,GNB,IQR Removal,Equity,1,,0.1914671000558883,0.019870699965395,5.622017860412598,0.0454645156860351,591,1319,183,783,0.7633892316309936,0.6921953501520794,0.3472208537222706,58,135,32,95,0.6834957535908575,0.6323967102805201,0.2082794344291484,
kr-vs-kp,GNB,IQR Removal,Equity,2,,0.1159062000224366,0.0249092000303789,,,538,1336,166,836,0.7342517109647108,0.6773620745940019,0.3264956733912443,65,146,21,88,0.7374271065711714,0.6497387965095108,0.3370124368526866,
kr-vs-kp,GNB,IQR Removal,Equity,3,,0.1140818999847397,0.0199110999237746,,,1167,381,1121,207,0.5565003576018002,0.5104286750204898,0.1275784721753118,129,51,116,24,0.5494892567805565,0.5337320579230298,0.1751435528862627,
kr-vs-kp,GNB,IQR Removal,Equity,4,,0.3068528999574482,0.0157917999895289,,,1373,674,828,1,0.9601647100324264,0.9612362001829085,0.5280212927663354,153,80,87,0,0.9745998199679076,0.9760485962070804,0.552620323148621,
kr-vs-kp,GNB,IQR Removal,Equity,5,,0.1024992000311613,0.0157589999726042,,,656,1289,213,718,0.7629448944347856,0.7112235681247698,0.3650916761151907,87,152,15,66,0.7925325818950334,0.7774981058364054,0.5132585497611374,
kr-vs-kp,GNB,IQR Removal,Equity,6,,0.1216199999907985,0.0222104999702423,,,668,1063,439,706,0.6600944010605947,0.6441075159589627,0.1990475157408471,81,128,39,72,0.684435051465696,0.6587343028707981,0.3052897502879124,
kr-vs-kp,GNB,IQR Removal,Equity,7,,0.1287510999245569,0.0158385999966412,,,705,897,605,670,0.5684210144050357,0.5455297955112053,0.1102646624352753,75,96,71,77,0.5341553734635991,0.5128107852391426,0.0684414266425063,
kr-vs-kp,GNB,IQR Removal,Equity,8,,0.0903280000202357,0.0266957000130787,,,1375,0,1502,0,0.5,0.4779283976364268,0.0,152,0,167,0,0.5,0.4764890282131661,0.0,
kr-vs-kp,GNB,IQR Removal,Equity,9,,0.1205779999727383,0.0156808000756427,,,869,869,633,506,0.6798796755840698,0.6652697857452632,0.2105619174434088,98,100,67,54,0.6795619287740309,0.6526650652547215,0.2434146084136129,
kr-vs-kp,GNB,IQR Removal,Equity,10,,0.0812240000814199,0.0255434999708086,,,0,1503,0,1374,0.5,0.4775808133472367,0.0,0,166,0,153,0.5,0.4796238244514106,0.0,
kr-vs-kp,GNB,Yeo-Johnson,Equality,1,,0.4599674999481067,0.0118626999901607,5.619943618774414,0.0087337493896484,1325,85,1417,49,0.5118585214861504,0.4891763703855342,0.0496008201209365,147,11,156,6,0.5832648428632929,0.5513671414695352,0.0593604775284944,
kr-vs-kp,GNB,Yeo-Johnson,Equality,2,,0.216008499963209,0.0078857000917196,,,1284,137,1365,90,0.5255578684994485,0.4939707065369009,0.0476286898140396,145,13,154,8,0.5002935305858871,0.4773708013426918,0.0515541924914406,
