Dataset,Model,Preprocessor,Fold,Converged,Fit_Time_sec,Predict_Time_Test_sec,Peak_Memory_MB,Pipeline_Disk_Size_MB,Train_TP,Train_TN,Train_FP,Train_FN,Train_ROC_AUC,Train_PR_AUC,Train_MCC,Test_TP,Test_TN,Test_FP,Test_FN,Test_ROC_AUC,Test_PR_AUC,Test_MCC,Error_Log
climate-model-simulation-crashes,GaussianNB,Quantile Transform,7,,0.0240876999996544,0.011789599999247,,,23.0,444.0,0.0,19.0,0.9803196053196052,0.863862235594856,0.7246699660561318,1.0,50.0,0.0,3.0,0.745,0.5858974358974359,0.485642931178632,
climate-model-simulation-crashes,GaussianNB,Quantile Transform,8,,0.0267622000010305,0.0069272000000637,,,21.0,442.0,2.0,21.0,0.9595667095667096,0.8606969494617364,0.65569432886395,0.0,50.0,0.0,4.0,0.8150000000000001,0.462037037037037,0.0,
climate-model-simulation-crashes,GaussianNB,Quantile Transform,9,,0.0170870999991166,0.0080066000009537,,,18.0,443.0,1.0,24.0,0.9603710853710854,0.8108902934231456,0.6180388242250313,3.0,50.0,0.0,1.0,0.95,0.8214285714285714,0.8574929257125441,
climate-model-simulation-crashes,GaussianNB,Quantile Transform,10,,0.016740099999879,0.007595000000947,,,18.0,442.0,2.0,24.0,0.9621407121407122,0.8636635070736125,0.599849877099201,1.0,50.0,0.0,3.0,0.93,0.6916666666666667,0.485642931178632,
climate-model-simulation-crashes,GaussianNB,Quantile Transform + Scaling,1,,0.0473383000007743,0.0104374999991705,0.5404834747314453,0.0748653411865234,19.0,443.0,2.0,22.0,0.9567004658810632,0.8391986021770375,0.6272967443171876,3.0,49.0,0.0,2.0,0.9673469387755104,0.8111111111111111,0.7592566023652967,
climate-model-simulation-crashes,GaussianNB,Quantile Transform + Scaling,2,,0.0245790000008128,0.0085288999998738,,,19.0,443.0,2.0,22.0,0.9595505617977528,0.8263077998210396,0.6272967443171876,0.0,49.0,0.0,5.0,0.9551020408163264,0.6075757575757575,0.0,
climate-model-simulation-crashes,GaussianNB,Quantile Transform + Scaling,3,,0.0240761999993992,0.0118927000003168,,,17.0,443.0,2.0,24.0,0.9563716086599068,0.7862219413911729,0.5881235507852756,0.0,49.0,0.0,5.0,0.96734693877551,0.800909090909091,0.0,
climate-model-simulation-crashes,GaussianNB,Quantile Transform + Scaling,4,,0.0242075999994995,0.0071633999996265,,,21.0,443.0,2.0,20.0,0.9662373252946012,0.8266394865469022,0.6645464107258712,1.0,49.0,0.0,4.0,0.8775510204081634,0.5091925465838509,0.4300065817837658,
climate-model-simulation-crashes,GaussianNB,Quantile Transform + Scaling,5,,0.0219763000004604,0.0119023999995988,,,16.0,445.0,0.0,25.0,0.9586187996711426,0.8377047141343811,0.6078538048363027,2.0,48.0,1.0,3.0,0.9673469387755104,0.6544444444444444,0.4803460137413101,
climate-model-simulation-crashes,GaussianNB,Quantile Transform + Scaling,6,,0.0254248000001098,0.0095074000000749,,,19.0,444.0,1.0,22.0,0.9585639901342834,0.8381031229747544,0.6452419836307794,3.0,48.0,1.0,2.0,0.9346938775510204,0.6754901960784314,0.6414906110627284,
climate-model-simulation-crashes,GaussianNB,Quantile Transform + Scaling,7,,0.0232012999986181,0.0120333999984723,,,23.0,444.0,0.0,19.0,0.9803196053196052,0.863862235594856,0.7246699660561318,1.0,50.0,0.0,3.0,0.745,0.5858974358974359,0.485642931178632,
climate-model-simulation-crashes,GaussianNB,Quantile Transform + Scaling,8,,0.0236160999993444,0.0080680999999458,,,21.0,442.0,2.0,21.0,0.9595667095667096,0.8606969494617364,0.65569432886395,0.0,50.0,0.0,4.0,0.8150000000000001,0.462037037037037,0.0,
climate-model-simulation-crashes,GaussianNB,Quantile Transform + Scaling,9,,0.0246858999998949,0.0110101999998732,,,18.0,443.0,1.0,24.0,0.9603710853710854,0.8108902934231456,0.6180388242250313,3.0,50.0,0.0,1.0,0.95,0.8214285714285714,0.8574929257125441,
climate-model-simulation-crashes,GaussianNB,Quantile Transform + Scaling,10,,0.0179649000001518,0.0094062000007397,,,18.0,442.0,2.0,24.0,0.9621407121407122,0.8636635070736125,0.599849877099201,1.0,50.0,0.0,3.0,0.93,0.6916666666666667,0.485642931178632,
climate-model-simulation-crashes,GaussianNB,Uniform Binning,1,,0.0208306000004085,0.0039797000008547,0.5391607284545898,0.0052318572998046,23.0,440.0,5.0,18.0,0.9617429432721294,0.8282250083953493,0.6557182097556306,4.0,49.0,0.0,1.0,1.0,1.0,0.8854377448471462,
climate-model-simulation-crashes,GaussianNB,Uniform Binning,2,,0.0072270000000571,0.0034906000000773,,,24.0,441.0,4.0,17.0,0.9665661825157577,0.8665435723489113,0.6874907969880569,1.0,47.0,2.0,4.0,0.96734693877551,0.6961904761904762,0.2014354251173236,
climate-model-simulation-crashes,GaussianNB,Uniform Binning,3,,0.0079377000001841,0.0033125000009022,,,24.0,438.0,7.0,17.0,0.9648122773362564,0.8441044602195528,0.6478619117014406,2.0,49.0,0.0,3.0,0.983673469387755,0.8761904761904762,0.6139406135149205,
climate-model-simulation-crashes,GaussianNB,Uniform Binning,4,,0.006743699999788,0.0032670000000507,,,24.0,443.0,2.0,17.0,0.966730611126336,0.8660443709023239,0.7174413297070527,4.0,48.0,1.0,1.0,0.9551020408163264,0.8266666666666667,0.7795918367346939,
climate-model-simulation-crashes,GaussianNB,Uniform Binning,5,,0.0092726000002585,0.0023580000015499,,,23.0,442.0,3.0,18.0,0.9637160865990684,0.84066156119941,0.6845411139835551,3.0,49.0,0.0,2.0,0.9918367346938776,0.9266666666666664,0.7592566023652967,
climate-model-simulation-crashes,GaussianNB,Uniform Binning,6,,0.0066764000002876,0.0024661999996169,,,22.0,441.0,4.0,19.0,0.9644834201151,0.8501999523349387,0.6516408982600574,3.0,49.0,0.0,2.0,0.9959183673469388,0.9666666666666666,0.7592566023652967,
climate-model-simulation-crashes,GaussianNB,Uniform Binning,7,,0.0079743000005692,0.0037857000006624,,,27.0,439.0,5.0,15.0,0.9829472329472329,0.8723483893010135,0.7155706252756985,1.0,47.0,3.0,3.0,0.7450000000000001,0.4954081632653061,0.19,
climate-model-simulation-crashes,GaussianNB,Uniform Binning,8,,0.0095474000008835,0.0024740999997447,,,30.0,439.0,5.0,12.0,0.9637494637494638,0.8640016536555135,0.7641247528339902,0.0,50.0,0.0,4.0,0.905,0.3589285714285714,0.0,
climate-model-simulation-crashes,GaussianNB,Uniform Binning,9,,0.0094159000000217,0.0035746000012295,,,25.0,440.0,4.0,17.0,0.96509009009009,0.8462765811373374,0.6953867219214799,3.0,50.0,0.0,1.0,0.995,0.95,0.8574929257125441,
climate-model-simulation-crashes,GaussianNB,Uniform Binning,10,,0.0062576999989687,0.0036625000011554,,,26.0,439.0,5.0,16.0,0.9628914628914628,0.8569010976160184,0.6988444698156292,1.0,50.0,0.0,3.0,0.985,0.8041666666666667,0.485642931178632,
climate-model-simulation-crashes,GaussianNB,Uniform Binning + Scaling,1,,0.0245912999998836,0.0046827000005578,0.54052734375,0.005899429321289,23.0,440.0,5.0,18.0,0.9617429432721294,0.8282250083953493,0.6557182097556306,4.0,49.0,0.0,1.0,1.0,1.0,0.8854377448471462,
climate-model-simulation-crashes,GaussianNB,Uniform Binning + Scaling,2,,0.0076558999990083,0.0027912000005017,,,24.0,441.0,4.0,17.0,0.9665661825157577,0.8665435723489113,0.6874907969880569,1.0,47.0,2.0,4.0,0.96734693877551,0.6961904761904762,0.2014354251173236,
climate-model-simulation-crashes,GaussianNB,Uniform Binning + Scaling,3,,0.0100946000002295,0.003133300000627,,,24.0,438.0,7.0,17.0,0.9648122773362564,0.8441044602195528,0.6478619117014406,2.0,49.0,0.0,3.0,0.983673469387755,0.8761904761904762,0.6139406135149205,
climate-model-simulation-crashes,GaussianNB,Uniform Binning + Scaling,4,,0.0070811999994475,0.0026794000004883,,,24.0,443.0,2.0,17.0,0.966730611126336,0.8660443709023239,0.7174413297070527,4.0,48.0,1.0,1.0,0.9551020408163264,0.8266666666666667,0.7795918367346939,
climate-model-simulation-crashes,GaussianNB,Uniform Binning + Scaling,5,,0.0079435999996348,0.0026996999986295,,,23.0,442.0,3.0,18.0,0.9637160865990684,0.84066156119941,0.6845411139835551,3.0,49.0,0.0,2.0,0.9918367346938776,0.9266666666666664,0.7592566023652967,
climate-model-simulation-crashes,GaussianNB,Uniform Binning + Scaling,6,,0.0081676999998308,0.0038246000003709,,,22.0,441.0,4.0,19.0,0.9644834201151,0.8501999523349387,0.6516408982600574,3.0,49.0,0.0,2.0,0.9959183673469388,0.9666666666666666,0.7592566023652967,
climate-model-simulation-crashes,GaussianNB,Uniform Binning + Scaling,7,,0.0085286000012274,0.0025206999998772,,,27.0,439.0,5.0,15.0,0.9829472329472329,0.8723483893010135,0.7155706252756985,1.0,47.0,3.0,3.0,0.7450000000000001,0.4954081632653061,0.19,
climate-model-simulation-crashes,GaussianNB,Uniform Binning + Scaling,8,,0.0091073000003234,0.003832100001091,,,30.0,439.0,5.0,12.0,0.9637494637494638,0.8640016536555135,0.7641247528339902,0.0,50.0,0.0,4.0,0.905,0.3589285714285714,0.0,
climate-model-simulation-crashes,GaussianNB,Uniform Binning + Scaling,9,,0.0078136000010999,0.0024573000009695,,,25.0,440.0,4.0,17.0,0.96509009009009,0.8462765811373374,0.6953867219214799,3.0,50.0,0.0,1.0,0.995,0.95,0.8574929257125441,
climate-model-simulation-crashes,GaussianNB,Uniform Binning + Scaling,10,,0.008823800000755,0.0025024999995366,,,26.0,439.0,5.0,16.0,0.9628914628914628,0.8569010976160184,0.6988444698156292,1.0,50.0,0.0,3.0,0.985,0.8041666666666667,0.485642931178632,
climate-model-simulation-crashes,GaussianNB,Quantile Binning,1,,0.0255016999999497,0.0039751000003889,0.5396003723144531,0.0052490234375,23.0,440.0,5.0,18.0,0.9625102767881611,0.8310736478968294,0.6557182097556306,4.0,49.0,0.0,1.0,1.0,1.0,0.8854377448471462,
climate-model-simulation-crashes,GaussianNB,Quantile Binning,2,,0.0090302000007795,0.0029145999997126,,,26.0,442.0,3.0,15.0,0.967114277884352,0.8757982123854254,0.7361437852370871,1.0,47.0,2.0,4.0,0.963265306122449,0.5961904761904762,0.2014354251173236,
climate-model-simulation-crashes,GaussianNB,Quantile Binning,3,,0.0118688999991718,0.003759600000194,,,22.0,441.0,4.0,19.0,0.9636612770622088,0.8532944071143728,0.6516408982600574,2.0,49.0,0.0,3.0,0.983673469387755,0.8761904761904762,0.6139406135149205,
climate-model-simulation-crashes,GaussianNB,Quantile Binning,4,,0.0095337000002473,0.0039357000005111,,,24.0,443.0,2.0,17.0,0.969525897506166,0.8821075453539188,0.7174413297070527,4.0,48.0,1.0,1.0,0.946938775510204,0.8188235294117647,0.7795918367346939,
climate-model-simulation-crashes,GaussianNB,Quantile Binning,5,,0.013849900000423,0.0038657000004604,,,24.0,442.0,3.0,17.0,0.9653055631679912,0.8529798196889092,0.7020699145930596,3.0,49.0,0.0,2.0,0.9918367346938776,0.9266666666666664,0.7592566023652967,
climate-model-simulation-crashes,GaussianNB,Quantile Binning,6,,0.0120864000000437,0.0027998999994451,,,24.0,441.0,4.0,17.0,0.9655796108522884,0.8609434068658092,0.6874907969880569,3.0,49.0,0.0,2.0,0.9959183673469388,0.9666666666666666,0.7592566023652967,
climate-model-simulation-crashes,GaussianNB,Quantile Binning,7,,0.0119801000000734,0.0036863999994238,,,27.0,440.0,4.0,15.0,0.983912483912484,0.8801027886517117,0.7288108022958124,1.0,47.0,3.0,3.0,0.7200000000000001,0.4466911764705882,0.19,
climate-model-simulation-crashes,GaussianNB,Quantile Binning,8,,0.011822000000393,0.0024235000000771,,,30.0,441.0,3.0,12.0,0.9618189618189618,0.8706485501440828,0.7902313928634945,0.0,50.0,0.0,4.0,0.855,0.3017045454545455,0.0,
climate-model-simulation-crashes,GaussianNB,Quantile Binning,9,,0.0093226999997568,0.0037848000010853,,,26.0,440.0,4.0,16.0,0.9647147147147148,0.8609606963877451,0.712246632277052,3.0,50.0,0.0,1.0,0.99,0.9166666666666666,0.8574929257125441,
climate-model-simulation-crashes,GaussianNB,Quantile Binning,10,,0.012523900000815,0.002481200001057,,,26.0,439.0,5.0,16.0,0.9634277134277134,0.8593635506071032,0.6988444698156292,1.0,50.0,0.0,3.0,0.985,0.8041666666666667,0.485642931178632,
climate-model-simulation-crashes,GaussianNB,Quantile Binning + Scaling,1,,0.0296331000008649,0.0062870000001566,0.5404834747314453,0.0059165954589843,23.0,440.0,5.0,18.0,0.9625102767881611,0.8310736478968294,0.6557182097556306,4.0,49.0,0.0,1.0,1.0,1.0,0.8854377448471462,
climate-model-simulation-crashes,GaussianNB,Quantile Binning + Scaling,2,,0.0130552999999054,0.0039372999999613,,,26.0,442.0,3.0,15.0,0.967114277884352,0.8757982123854254,0.7361437852370871,1.0,47.0,2.0,4.0,0.963265306122449,0.5961904761904762,0.2014354251173236,
climate-model-simulation-crashes,GaussianNB,Quantile Binning + Scaling,3,,0.0103304000003845,0.0040534999989176,,,22.0,441.0,4.0,19.0,0.9636612770622088,0.8532944071143728,0.6516408982600574,2.0,49.0,0.0,3.0,0.983673469387755,0.8761904761904762,0.6139406135149205,
climate-model-simulation-crashes,GaussianNB,Quantile Binning + Scaling,4,,0.012857100000474,0.0026288000008207,,,24.0,443.0,2.0,17.0,0.969525897506166,0.8821075453539188,0.7174413297070527,4.0,48.0,1.0,1.0,0.946938775510204,0.8188235294117647,0.7795918367346939,
climate-model-simulation-crashes,GaussianNB,Quantile Binning + Scaling,5,,0.0128280000008089,0.0026131000013265,,,24.0,442.0,3.0,17.0,0.9653055631679912,0.8529798196889092,0.7020699145930596,3.0,49.0,0.0,2.0,0.9918367346938776,0.9266666666666664,0.7592566023652967,
climate-model-simulation-crashes,GaussianNB,Quantile Binning + Scaling,6,,0.0096456999999645,0.0026003000002674,,,24.0,441.0,4.0,17.0,0.9655796108522884,0.8609434068658092,0.6874907969880569,3.0,49.0,0.0,2.0,0.9959183673469388,0.9666666666666666,0.7592566023652967,
climate-model-simulation-crashes,GaussianNB,Quantile Binning + Scaling,7,,0.0138213000009272,0.0040346999994653,,,27.0,440.0,4.0,15.0,0.983912483912484,0.8801027886517117,0.7288108022958124,1.0,47.0,3.0,3.0,0.7200000000000001,0.4466911764705882,0.19,
climate-model-simulation-crashes,GaussianNB,Quantile Binning + Scaling,8,,0.0109023000004526,0.0040104999989125,,,30.0,441.0,3.0,12.0,0.9618189618189618,0.8706485501440828,0.7902313928634945,0.0,50.0,0.0,4.0,0.855,0.3017045454545455,0.0,
climate-model-simulation-crashes,GaussianNB,Quantile Binning + Scaling,9,,0.0105694999983825,0.0037595000012515,,,26.0,440.0,4.0,16.0,0.9647147147147148,0.8609606963877451,0.712246632277052,3.0,50.0,0.0,1.0,0.99,0.9166666666666666,0.8574929257125441,
climate-model-simulation-crashes,GaussianNB,Quantile Binning + Scaling,10,,0.0120684000012261,0.0025494000001344,,,26.0,439.0,5.0,16.0,0.9634277134277134,0.8593635506071032,0.6988444698156292,1.0,50.0,0.0,3.0,0.985,0.8041666666666667,0.485642931178632,
climate-model-simulation-crashes,GaussianNB,SMOTE,1,,0.0377816000000166,0.0041253999988839,0.5945491790771484,0.0096492767333984,34.0,421.0,24.0,7.0,0.9491367497944642,0.8264436062153699,0.6647002446303532,3.0,46.0,3.0,2.0,0.963265306122449,0.7453968253968253,0.4969293465978882,
climate-model-simulation-crashes,GaussianNB,SMOTE,2,,0.0100328999997145,0.0023122000002331,,,34.0,423.0,22.0,7.0,0.9597149904083312,0.8591667270048872,0.6788028879904471,3.0,46.0,3.0,2.0,0.963265306122449,0.6226190476190475,0.4969293465978882,
climate-model-simulation-crashes,GaussianNB,SMOTE,3,,0.0109556999996129,0.0035222999995312,,,35.0,418.0,27.0,6.0,0.9556590846807343,0.818409159579616,0.6606292417914972,3.0,48.0,1.0,2.0,0.9918367346938776,0.9266666666666664,0.6414906110627284,
climate-model-simulation-crashes,GaussianNB,SMOTE,4,,0.0081267000005027,0.0024825000000419,,,34.0,424.0,21.0,7.0,0.9583447519868458,0.8507238501015617,0.6861224414029811,4.0,45.0,4.0,1.0,0.9510204081632652,0.8,0.5861458794653401,
climate-model-simulation-crashes,GaussianNB,SMOTE,5,,0.0099900000004709,0.0032312999992427,,,33.0,423.0,22.0,8.0,0.9571389421759384,0.8313537307986683,0.662753213950332,5.0,43.0,6.0,0.0,0.9918367346938776,0.9266666666666664,0.6315748787422248,
climate-model-simulation-crashes,GaussianNB,SMOTE,6,,0.0086156999986997,0.0024353999997401,,,32.0,424.0,21.0,9.0,0.954398465332968,0.8120033291835408,0.6538375173973151,4.0,45.0,4.0,1.0,0.9755102040816328,0.8444444444444443,0.5861458794653401,
climate-model-simulation-crashes,GaussianNB,SMOTE,7,,0.0106876999998348,0.0023987000004126,,,37.0,426.0,18.0,5.0,0.9803196053196054,0.8611885181940798,0.74539815404561,3.0,47.0,3.0,1.0,0.735,0.4946078431372549,0.575,
climate-model-simulation-crashes,GaussianNB,SMOTE,8,,0.0095077999994828,0.0036302000007708,,,37.0,423.0,21.0,5.0,0.9599420849420848,0.854292912448727,0.7225479144390671,1.0,47.0,3.0,3.0,0.845,0.3138888888888889,0.19,
climate-model-simulation-crashes,GaussianNB,SMOTE,9,,0.0091379000004963,0.0035762999996222,,,34.0,421.0,23.0,8.0,0.9538288288288288,0.8168815761767427,0.6616982067316529,4.0,47.0,3.0,0.0,0.97,0.6220238095238095,0.7329003050503234,
climate-model-simulation-crashes,GaussianNB,SMOTE,10,,0.0091126999996049,0.0027611999994405,,,37.0,419.0,25.0,5.0,0.9517374517374516,0.8279763526686026,0.6945522991272077,3.0,50.0,0.0,1.0,0.985,0.8928571428571428,0.8574929257125441,
climate-model-simulation-crashes,GaussianNB,SMOTE + Scaling,1,,0.0331561000002693,0.0039286000010179,0.5972518920898438,0.0102977752685546,34.0,422.0,23.0,7.0,0.94579336804604,0.820227856002625,0.6716647569631334,3.0,46.0,3.0,2.0,0.9591836734693878,0.7253968253968255,0.4969293465978882,
climate-model-simulation-crashes,GaussianNB,SMOTE + Scaling,2,,0.0084844000011798,0.002991600000314,,,34.0,423.0,22.0,7.0,0.9597149904083312,0.8587880363441439,0.6788028879904471,3.0,46.0,3.0,2.0,0.963265306122449,0.6226190476190475,0.4969293465978882,
climate-model-simulation-crashes,GaussianNB,SMOTE + Scaling,3,,0.008563100000174,0.0023840000012569,,,34.0,419.0,26.0,7.0,0.9561523705124692,0.8227823527090334,0.6512631405070476,3.0,48.0,1.0,2.0,0.9918367346938776,0.9266666666666664,0.6414906110627284,
climate-model-simulation-crashes,GaussianNB,SMOTE + Scaling,4,,0.0112731000008352,0.003376799999387,,,34.0,424.0,21.0,7.0,0.9580707043025488,0.8483922242417565,0.6861224414029811,4.0,45.0,4.0,1.0,0.9510204081632652,0.8,0.5861458794653401,
climate-model-simulation-crashes,GaussianNB,SMOTE + Scaling,5,,0.0105435000004945,0.003814699999566,,,34.0,422.0,23.0,7.0,0.9570841326390792,0.8315499942305786,0.6716647569631334,5.0,43.0,6.0,0.0,0.9918367346938776,0.9266666666666664,0.6315748787422248,
climate-model-simulation-crashes,GaussianNB,SMOTE + Scaling,6,,0.010152900000321,0.0024320000011357,,,32.0,424.0,21.0,9.0,0.9548917511647028,0.8157603780724786,0.6538375173973151,5.0,45.0,4.0,0.0,0.979591836734694,0.8711111111111112,0.7142857142857143,
climate-model-simulation-crashes,GaussianNB,SMOTE + Scaling,7,,0.0099845000004279,0.0037994000012986,,,37.0,427.0,17.0,5.0,0.9803732303732304,0.8605271898293881,0.7534108412764551,3.0,47.0,3.0,1.0,0.735,0.4946078431372549,0.575,
climate-model-simulation-crashes,GaussianNB,SMOTE + Scaling,8,,0.0098367000009602,0.002832699999999,,,37.0,420.0,24.0,5.0,0.9602638352638352,0.8562899158530526,0.7013081096345859,1.0,47.0,3.0,3.0,0.84,0.3019841269841269,0.19,
climate-model-simulation-crashes,GaussianNB,SMOTE + Scaling,9,,0.009553699999742,0.002593600000182,,,34.0,421.0,23.0,8.0,0.953882453882454,0.8197892249088156,0.6616982067316529,4.0,47.0,3.0,0.0,0.97,0.6220238095238095,0.7329003050503234,
climate-model-simulation-crashes,GaussianNB,SMOTE + Scaling,10,,0.0112289999997301,0.0023703999995632,,,37.0,419.0,25.0,5.0,0.9525418275418276,0.8319681315008578,0.6945522991272077,3.0,50.0,0.0,1.0,0.985,0.8928571428571428,0.8574929257125441,
climate-model-simulation-crashes,GaussianNB,Select Percentile (MI),1,,0.1112355999994179,0.0035339999994903,0.5574884414672852,0.0035333633422851,21.0,442.0,3.0,20.0,0.958509180597424,0.8393475902117538,0.6483754693764082,3.0,49.0,0.0,2.0,0.9959183673469388,0.9666666666666666,0.7592566023652967,
climate-model-simulation-crashes,GaussianNB,Select Percentile (MI),2,,0.0471803999989788,0.00326750000022,,,27.0,441.0,4.0,14.0,0.9612496574403948,0.8520105599695836,0.7387483417274869,2.0,49.0,0.0,3.0,0.963265306122449,0.7392857142857143,0.6139406135149205,
climate-model-simulation-crashes,GaussianNB,Select Percentile (MI),3,,0.0526267000004736,0.0033690000000206,,,24.0,443.0,2.0,17.0,0.96075637160866,0.8375604064497397,0.7174413297070527,2.0,49.0,0.0,3.0,0.9918367346938776,0.9266666666666664,0.6139406135149205,
climate-model-simulation-crashes,GaussianNB,Select Percentile (MI),4,,0.0471381000006658,0.0023691000005783,,,20.0,443.0,2.0,21.0,0.9617429432721294,0.8545842080835202,0.6461417892310877,3.0,48.0,1.0,2.0,0.9428571428571428,0.8155555555555556,0.6414906110627284,
climate-model-simulation-crashes,GaussianNB,Select Percentile (MI),5,,0.0531434999993507,0.0034276999995199,,,22.0,445.0,0.0,19.0,0.9649218964099752,0.8858794367300028,0.7173654021969095,3.0,48.0,1.0,2.0,0.9836734693877552,0.885,0.6414906110627284,
climate-model-simulation-crashes,GaussianNB,Select Percentile (MI),6,,0.0554038999998738,0.0034911000002466,,,21.0,441.0,4.0,20.0,0.9628939435461772,0.8596227000729272,0.6331368431920227,3.0,49.0,0.0,2.0,0.9714285714285716,0.8833333333333333,0.7592566023652967,
climate-model-simulation-crashes,GaussianNB,Select Percentile (MI),7,,0.0475148000004992,0.0033472999984951,,,25.0,439.0,5.0,17.0,0.9827863577863578,0.8627601158372822,0.6818183742525576,1.0,48.0,2.0,3.0,0.725,0.3692307692307692,0.2400980191995123,
climate-model-simulation-crashes,GaussianNB,Select Percentile (MI),8,,0.0521523999996134,0.0024776999998721,,,27.0,440.0,4.0,15.0,0.9625160875160876,0.8723490392295171,0.7288108022958124,0.0,50.0,0.0,4.0,0.88,0.4129901960784313,0.0,
climate-model-simulation-crashes,GaussianNB,Select Percentile (MI),9,,0.0460079999993467,0.0025569999997969,,,24.0,442.0,2.0,18.0,0.961014586014586,0.8430021665239578,0.7079057409620718,2.0,49.0,1.0,2.0,0.985,0.8541666666666666,0.5487954724560282,
climate-model-simulation-crashes,GaussianNB,Select Percentile (MI),10,,0.0458552000000054,0.002356700000746,,,23.0,441.0,3.0,19.0,0.9606928356928356,0.8526084548975206,0.67536296853419,1.0,50.0,0.0,3.0,0.99,0.8875,0.485642931178632,
